 1.94730638e-03  1.94730638e-03 -3.25068125e-01 -6.52024982e-01 
 1.95730638e-03  1.95730638e-03 -2.65046273e-01 -6.17423551e-01 
 1.96730638e-03  1.96730638e-03 -2.03978404e-01 -5.80385431e-01 
 1.97730638e-03  1.97730638e-03 -1.42105526e-01 -5.41056796e-01 
 1.98730638e-03  1.98730638e-03 -7.96718227e-02 -4.99592856e-01 
 1.99730638e-03  1.99730638e-03 -1.69236908e-02 -4.56157251e-01 
 2.00730638e-03  2.00730638e-03  4.58912312e-02 -4.10921402e-01 
 2.01730638e-03  2.01730638e-03  1.08525041e-01 -3.64063834e-01 
 2.02730638e-03  2.02730638e-03  1.70730553e-01 -3.15769472e-01 
 2.03730638e-03  2.03730638e-03  2.32262269e-01 -2.66228913e-01 
 2.04730638e-03  2.04730638e-03  2.92877352e-01 -2.15637669e-01 
 2.05730638e-03  2.05730638e-03  3.52336582e-01 -1.64195402e-01 
 2.06730638e-03  2.06730638e-03  4.10405300e-01 -1.12105131e-01 
 2.07730638e-03  2.07730638e-03  4.66854336e-01 -5.95724326e-02 
 2.08730638e-03  2.08730638e-03  5.21460911e-01 -6.80462866e-03 
 2.09730638e-03  2.09730638e-03  5.74009519e-01  4.59900301e-02 
 2.10730638e-03  2.10730638e-03  6.24292773e-01  9.86031872e-02 
 2.11730638e-03  2.11730638e-03  6.72112228e-01  1.50827203e-01 
 2.12730638e-03  2.12730638e-03  7.17279164e-01  2.02455972e-01 
 2.13730638e-03  2.13730638e-03  7.59615327e-01  2.53285740e-01 
 2.14730638e-03  2.14730638e-03  7.98953634e-01  3.03115905e-01 
 2.15730638e-03  2.15730638e-03  8.35138837e-01  3.51749810e-01 
 2.16730638e-03  2.16730638e-03  8.68028129e-01  3.98995519e-01 
 2.17730638e-03  2.17730638e-03  8.97491710e-01  4.44666575e-01 
 2.18730638e-03  2.18730638e-03  9.23413301e-01  4.88582736e-01 
 2.19730638e-03  2.19730638e-03  9.45690602e-01  5.30570683e-01 
 2.20730638e-03  2.20730638e-03  9.64235694e-01  5.70464710e-01 
