 5.94251114e+02  5.94251114e+02  0.00000000e+00  5.94251114e+02  3.93777700e+01  5.94251114e+02 -2.98422632e+00
 6.11603560e+02  6.11603560e+02  0.00000000e+00  6.11603560e+02  3.93832999e+01  6.11603560e+02 -2.98868180e+00
 6.29462706e+02  6.29462706e+02  0.00000000e+00  6.29462706e+02  3.93885269e+01  6.29462706e+02 -2.99301749e+00
 6.47843349e+02  6.47843349e+02  0.00000000e+00  6.47843349e+02  3.93934672e+01  6.47843349e+02 -2.99723644e+00
 6.66760716e+02  6.66760716e+02  0.00000000e+00  6.66760716e+02  3.93981363e+01  6.66760716e+02 -3.00134162e+00
 6.86230481e+02  6.86230481e+02  0.00000000e+00  6.86230481e+02  3.94025487e+01  6.86230481e+02 -3.00533596e+00
 7.06268772e+02  7.06268772e+02  0.00000000e+00  7.06268772e+02  3.94067184e+01  7.06268772e+02 -3.00922234e+00
 7.26892193e+02  7.26892193e+02  0.00000000e+00  7.26892193e+02  3.94106585e+01  7.26892193e+02 -3.01300358e+00
 7.48117828e+02  7.48117828e+02  0.00000000e+00  7.48117828e+02  3.94143814e+01  7.48117828e+02 -3.01668245e+00
 7.69963263e+02  7.69963263e+02  0.00000000e+00  7.69963263e+02  3.94178989e+01  7.69963263e+02 -3.02026165e+00
 7.92446596e+02  7.92446596e+02  0.00000000e+00  7.92446596e+02  3.94212222e+01  7.92446596e+02 -3.02374384e+00
 8.15586455e+02  8.15586455e+02  0.00000000e+00  8.15586455e+02  3.94243619e+01  8.15586455e+02 -3.02713161e+00
 8.39402009e+02  8.39402009e+02  0.00000000e+00  8.39402009e+02  3.94273280e+01  8.39402009e+02 -3.03042752e+00
 8.63912990e+02  8.63912990e+02  0.00000000e+00  8.63912990e+02  3.94301299e+01  8.63912990e+02 -3.03363405e+00
 8.89139705e+02  8.89139705e+02  0.00000000e+00  8.89139705e+02  3.94327768e+01  8.89139705e+02 -3.03675363e+00
